stock,company_name,market_cap,sector,industry,exchange,dividend_yield,roce,roe,last_updated
CENTRALBK.NS,CENTRAL BANK OF INDIA,50822,Financial Services,Banks - Regional,NSE,1.1,0.0,0.0,2025-09-07 19:50:40
BSE.NS,BSE LIMITED,50672,Financial Services,Financial Data & Stock Exchanges,NSE,0.26,0.0,0.0,2025-09-07 19:50:40
SUNDARMFIN.NS,SUNDARAM FINANCE LIMITED,50597,Financial Services,Credit Services,NSE,0.77,0.0,0.0,2025-09-07 19:50:41
COROMANDEL.NS,COROMANDEL INTERNATIONAL LIMITED,49913,Basic Materials,Agricultural Inputs,NSE,0.8,0.0,0.0,2025-09-07 19:50:42
SJVN.NS,SJVN LIMITED,49666,Utilities,Utilities - Renewable,NSE,1.58,0.0,0.0,2025-09-07 19:52:04
COCHINSHIP.NS,COCHIN SHIPYARD LIMITED,49423,Industrials,Aerospace & Defense,NSE,0.73,0.0,0.0,2025-09-07 19:52:04
FEDERALBNK.NS,THE FEDERAL BANK  LIMITED,48350,Financial Services,Banks - Regional,NSE,0.63,0.0,0.0,2025-09-07 19:52:04
PAGEIND.NS,PAGE INDUSTRIES LIMITED,48297,Consumer Cyclical,Apparel Manufacturing,NSE,1.35,0.0,0.0,2025-09-07 19:52:05
COFORGE.NS,COFORGE LIMITED,48226,Technology,Information Technology Services,NSE,0.96,0.0,0.0,2025-09-07 19:52:05
AUBANK.NS,AU SMALL FINANCE BANK LIMITED,47633,Financial Services,Banks - Regional,NSE,0.14,0.0,0.0,2025-09-07 19:52:06
VMM.NS,VISHAL MEGA MART LIMITED,47516,Consumer Cyclical,Department Stores,NSE,0.0,0.0,0.0,2025-09-07 19:52:06
MOTILALOFS.NS,MOTILAL OSWAL FINANCIAL SERVICES LIMITED,47031,Financial Services,Capital Markets,NSE,0.97,0.0,0.0,2025-09-07 19:52:07
LLOYDSME.NS,LLOYDS METALS AND ENERGY LIMITED,46159,Basic Materials,Steel,NSE,0.08,0.0,0.0,2025-09-07 19:52:07
BDL.NS,BHARAT DYNAMICS LIMITED,45952,Industrials,Aerospace & Defense,NSE,0.32,0.0,0.0,2025-09-07 19:52:08
MCDOWELL-N.NS,United Spirits Ltd,45000,Consumer Defensive,Beverages - Wineries & Distilleries,NSE,0.0,0.0,0.0,2025-09-07 19:52:09
KPITTECH.NS,KPIT TECHNOLOGIES LIMITED,44937,Technology,Software - Infrastructure,NSE,0.69,0.0,0.0,2025-09-07 19:52:09
TATAELXSI.NS,TATA ELXSI LIMITED,44877,Technology,Software - Application,NSE,1.38,0.0,0.0,2025-09-07 19:52:10
GVT&D.NS,GE VERNOVA T&D INDIA LIMITED,44800,Industrials,Specialty Industrial Machinery,NSE,0.18,0.0,0.0,2025-09-07 19:52:10
GLENMARK.NS,GLENMARK PHARMACEUTICALS LIMITED,44628,Healthcare,Drug Manufacturers - Specialty & Generic,NSE,0.12,0.0,0.0,2025-09-07 19:52:11
GLAXO.NS,GLAXOSMITHKLINE PHARMACEUTICALS LIMITED,44501,Healthcare,Drug Manufacturers - General,NSE,1.52,0.0,0.0,2025-09-07 19:52:11
ACC.NS,ACC LIMITED,44491,Basic Materials,Building Materials,NSE,0.41,0.0,0.0,2025-09-07 19:52:12
FORTIS.NS,FORTIS HEALTHCARE LIMITED,44275,Healthcare,Medical Care Facilities,NSE,0.11,0.0,0.0,2025-09-07 19:52:12
PAYTM.NS,ONE 97 COMMUNICATIONS LIMITED,44105,Technology,Software - Infrastructure,NSE,0.0,0.0,0.0,2025-09-07 19:52:13
AWL.NS,ADANI WILMAR LIMITED,43943,Consumer Defensive,Packaged Foods,NSE,0.0,0.0,0.0,2025-09-07 19:52:13
NAM-INDIA.NS,NIPPON LIFE INDIA ASSET MANAGEMENT LIMITED,43349,Financial Services,Asset Management,NSE,2.51,0.0,0.0,2025-09-07 19:52:14
HONAUT.NS,HONEYWELL AUTOMATION INDIA LIMITED,42949,Industrials,Electrical Equipment & Parts,NSE,0.3,0.0,0.0,2025-09-07 19:52:14
OLAELEC.NS,OLA ELECTRIC MOBILITY LIMITED,42750,Consumer Cyclical,Auto Manufacturers,NSE,0.0,0.0,0.0,2025-09-07 19:52:15
FLUOROCHEM.NS,GUJARAT FLUOROCHEMICALS LIMITED,42728,Basic Materials,Specialty Chemicals,NSE,0.09,0.0,0.0,2025-09-07 19:52:15
MAHABANK.NS,BANK OF MAHARASHTRA,42628,Financial Services,Banks - Regional,NSE,2.85,0.0,0.0,2025-09-07 19:52:16
BIOCON.NS,BIOCON LIMITED,42207,Healthcare,Biotechnology,NSE,0.14,0.0,0.0,2025-09-07 19:52:16
UPL.NS,UPL LIMITED,42186,Basic Materials,Agricultural Inputs,NSE,0.87,0.0,0.0,2025-09-07 19:52:17
ESCORTS.NS,ESCORTS KUBOTA LIMITED,41930,Industrials,Farm & Heavy Construction Machinery,NSE,1.25,0.0,0.0,2025-09-07 19:52:17
JUBLFOOD.NS,JUBILANT FOODWORKS LIMITED,41746,Consumer Cyclical,Restaurants,NSE,0.18,0.0,0.0,2025-09-07 19:52:18
APLAPOLLO.NS,APL APOLLO TUBES LIMITED,41721,Basic Materials,Steel,NSE,0.35,0.0,0.0,2025-09-07 19:52:18
EXIDEIND.NS,EXIDE INDUSTRIES LIMITED,41234,Consumer Cyclical,Auto Parts,NSE,0.48,0.0,0.0,2025-09-07 19:52:19
SONACOMS.NS,SONA BLW PRECISION FORGINGS LIMITED,41105,Consumer Cyclical,Auto Parts,NSE,0.73,0.0,0.0,2025-09-07 19:52:19
TATATECH.NS,TATA TECHNOLOGIES LIMITED,40940,Technology,Information Technology Services,NSE,1.24,0.0,0.0,2025-09-07 19:52:20
LTF.NS,L&T FINANCE LIMITED,40479,Financial Services,Credit Services,NSE,1.19,0.0,0.0,2025-09-07 19:52:20
GUJGASLTD.NS,GUJARAT GAS LIMITED,39823,Utilities,Utilities - Regulated Gas,NSE,1.34,0.0,0.0,2025-09-07 19:52:21
360ONE.NS,360 ONE WAM LIMITED,39549,Financial Services,Asset Management,NSE,1.16,0.0,0.0,2025-09-07 19:52:21
3MINDIA.NS,3M INDIA LIMITED,39342,Industrials,Conglomerates,NSE,0.53,0.0,0.0,2025-09-07 19:52:22
MFSL.NS,MAX FINANCIAL SERVICES LIMITED,39086,Financial Services,Insurance - Life,NSE,0.0,0.0,0.0,2025-09-07 19:52:22
KEI.NS,KEI INDUSTRIES LIMITED,38797,Industrials,Electrical Equipment & Parts,NSE,0.1,0.0,0.0,2025-09-07 19:52:23
AIAENG.NS,AIA ENGINEERING LIMITED,38169,Industrials,Specialty Industrial Machinery,NSE,0.52,0.0,0.0,2025-09-07 19:52:23
DEEPAKNTR.NS,DEEPAK NITRITE LIMITED,38149,Basic Materials,Chemicals,NSE,0.43,0.0,0.0,2025-09-07 19:52:24
NATIONALUM.NS,NATIONAL ALUMINIUM COMPANY LIMITED,38061,Basic Materials,Aluminum,NSE,5.89,0.0,0.0,2025-09-07 19:52:24
BLUESTARCO.NS,BLUE STAR LIMITED,37984,Industrials,Building Products & Equipment,NSE,0.46,0.0,0.0,2025-09-07 19:52:25
NIACL.NS,THE NEW INDIA ASSURANCE COMPANY LIMITED,37854,Financial Services,Insurance - Diversified,NSE,0.92,0.0,0.0,2025-09-07 19:52:25
PSB.NS,PUNJAB & SIND BANK,37561,Financial Services,Banks - Regional,NSE,0.24,0.0,0.0,2025-09-07 19:52:26
APARINDS.NS,APAR INDUSTRIES LIMITED,37534,Industrials,Electrical Equipment & Parts,NSE,0.66,0.0,0.0,2025-09-07 19:52:26
AJANTPHARM.NS,AJANTA PHARMA LIMITED,37034,Healthcare,Drug Manufacturers - Specialty & Generic,NSE,2.07,0.0,0.0,2025-09-07 19:52:27
IPCALAB.NS,IPCA LABORATORIES LIMITED,36916,Healthcare,Drug Manufacturers - Specialty & Generic,NSE,0.3,0.0,0.0,2025-09-07 19:52:27
LICHSGFIN.NS,LIC HOUSING FINANCE LIMITED,36723,Financial Services,Mortgage Finance,NSE,1.8,0.0,0.0,2025-09-07 19:52:28
NLCINDIA.NS,NLC INDIA LIMITED,36652,Utilities,Utilities - Regulated Electric,NSE,1.31,0.0,0.0,2025-09-07 19:52:28
M&MFIN.NS,MAHINDRA & MAHINDRA FINANCIAL SERVICES LIMITED,36288,Financial Services,Credit Services,NSE,2.41,0.0,0.0,2025-09-07 19:52:29
IRB.NS,IRB INFRASTRUCTURE DEVELOPERS LIMITED,36007,Industrials,Infrastructure Operations,NSE,0.66,0.0,0.0,2025-09-07 19:52:29
CRISIL.NS,CRISIL LIMITED,35539,Financial Services,Financial Data & Stock Exchanges,NSE,0.72,0.0,0.0,2025-09-07 19:52:29
GODREJIND.NS,GODREJ INDUSTRIES LIMITED,34907,Industrials,Conglomerates,NSE,0.0,0.0,0.0,2025-09-07 19:52:30
DALBHARAT.NS,DALMIA BHARAT LIMITED,34458,Basic Materials,Building Materials,NSE,0.41,0.0,0.0,2025-09-07 19:52:31
SYNGENE.NS,SYNGENE INTERNATIONAL LIMITED,34295,Healthcare,Diagnostics & Research,NSE,0.19,0.0,0.0,2025-09-07 19:52:31
ENDURANCE.NS,ENDURANCE TECHNOLOGIES LIMITED,34282,Consumer Cyclical,Auto Parts,NSE,0.34,0.0,0.0,2025-09-07 19:52:32
METROBRAND.NS,METRO BRANDS LIMITED,34164,Consumer Cyclical,Apparel Retail,NSE,0.41,0.0,0.0,2025-09-07 19:52:32
JKCEMENT.NS,JK CEMENT LIMITED,34047,Basic Materials,Building Materials,NSE,0.23,0.0,0.0,2025-09-07 19:52:33
KAYNES.NS,KAYNES TECHNOLOGY INDIA LIMITED,34010,Industrials,Specialty Industrial Machinery,NSE,0.0,0.0,0.0,2025-09-07 19:52:33
TATAINVEST.NS,TATA INVESTMENT CORPORATION LIMITED,33719,Financial Services,Capital Markets,NSE,0.4,0.0,0.0,2025-09-07 19:52:33
IKS.NS,INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,33555,Healthcare,Health Information Services,NSE,0.0,0.0,0.0,2025-09-07 19:52:34
IGL.NS,INDRAPRASTHA GAS LIMITED,33552,Utilities,Utilities - Regulated Gas,NSE,1.41,0.0,0.0,2025-09-07 19:52:35
ABFRL.NS,ADITYA BIRLA FASHION AND RETAIL LIMITED,33304,Consumer Cyclical,Apparel Manufacturing,NSE,0.0,0.0,0.0,2025-09-07 19:52:35
APOLLOTYRE.NS,APOLLO TYRES LIMITED,32801,Consumer Cyclical,Auto Parts,NSE,1.04,0.0,0.0,2025-09-07 19:52:36
FIRSTCRY.NS,BRAINBEES SOLUTIONS LIMITED,32426,Consumer Cyclical,Internet Retail,NSE,0.0,0.0,0.0,2025-09-07 19:52:36
STARHEALTH.NS,STAR HEALTH AND ALLIED INSURANCE COMPANY LIMITED,32365,Financial Services,Insurance - Diversified,NSE,0.0,0.0,0.0,2025-09-07 19:52:37
GODIGIT.NS,GO DIGIT GENERAL INSURANCE LIMITED,32197,Financial Services,Insurance - Property & Casualty,NSE,0.0,0.0,0.0,2025-09-07 19:52:37
MRPL.NS,MANGALORE REFINERY AND PETROCHEMICALS LIMITED,31922,Energy,Oil & Gas Refining & Marketing,NSE,2.39,0.0,0.0,2025-09-07 19:52:38
EMAMILTD.NS,EMAMI LIMITED,31637,Consumer Defensive,Household & Personal Products,NSE,1.65,0.0,0.0,2025-09-07 19:52:38
KPRMILL.NS,K.P.R. MILL LIMITED,31521,Consumer Cyclical,Textile Manufacturing,NSE,0.51,0.0,0.0,2025-09-07 19:52:38
CHOLAHLDNG.NS,CHOLAMANDALAM FINANCIAL HOLDINGS LIMITED,31246,Financial Services,Credit Services,NSE,0.07,0.0,0.0,2025-09-07 19:52:39
SUNTV.NS,SUN TV NETWORK LIMITED,30928,Communication Services,Broadcasting,NSE,2.7,0.0,0.0,2025-09-07 19:52:39
CDSL.NS,CENTRAL DEPOSITORY SERVICES (INDIA) LIMITED,30809,Financial Services,Capital Markets,NSE,0.82,0.0,0.0,2025-09-07 19:52:40
MANYAVAR.NS,VEDANT FASHIONS LIMITED,30465,Consumer Cyclical,Apparel Manufacturing,NSE,1.1,0.0,0.0,2025-09-07 19:52:40
BANDHANBNK.NS,BANDHAN BANK LIMITED,30462,Financial Services,Banks - Regional,NSE,0.92,0.0,0.0,2025-09-07 19:52:41
GLAND.NS,GLAND PHARMA LIMITED,30259,Healthcare,Drug Manufacturers - Specialty & Generic,NSE,0.95,0.0,0.0,2025-09-07 19:52:41
GODFRYPHLP.NS,GODFREY PHILLIPS INDIA LIMITED,30168,Consumer Defensive,Tobacco,NSE,1.36,0.0,0.0,2025-09-07 19:52:42
MEDANTA.NS,GLOBAL HEALTH LIMITED,30008,Healthcare,Medical Care Facilities,NSE,0.04,0.0,0.0,2025-09-07 19:52:42
MINDTREE.NS,Mindtree Ltd,30000,Technology,Information Technology Services,NSE,0.0,0.0,0.0,2025-09-07 19:52:43
MSUMI.NS,MOTHERSON SUMI WIRING INDIA LIMITED,29854,Consumer Cyclical,Auto Parts,NSE,2.44,0.0,0.0,2025-09-07 19:52:44
BRIGADE.NS,BRIGADE ENTERPRISES LIMITED,29748,Real Estate,Real Estate - Development,NSE,0.27,0.0,0.0,2025-09-07 19:52:44
NBCC.NS,NBCC (INDIA) LIMITED,29688,Industrials,Engineering & Construction,NSE,1.27,0.0,0.0,2025-09-07 19:52:45
HINDCOPPER.NS,HINDUSTAN COPPER LIMITED,29492,Basic Materials,Copper,NSE,0.6,0.0,0.0,2025-09-07 19:52:45
POONAWALLA.NS,POONAWALLA FINCORP LIMITED,29080,Financial Services,Credit Services,NSE,0.0,0.0,0.0,2025-09-07 19:52:46
PPLPHARMA.NS,PIRAMAL PHARMA LIMITED,28983,Healthcare,Drug Manufacturers - Specialty & Generic,NSE,0.07,0.0,0.0,2025-09-07 19:52:46
SUVENPHAR.NS,SUVEN PHARMACEUTICALS LIMITED,28778,Healthcare,Drug Manufacturers - Specialty & Generic,NSE,0.0,0.0,0.0,2025-09-07 19:52:48
JBCHEPHARM.NS,JB CHEMICALS & PHARMACEUTICALS LIMITED,28728,Healthcare,Drug Manufacturers - Specialty & Generic,NSE,0.9,0.0,0.0,2025-09-07 19:52:48
DELHIVERY.NS,DELHIVERY LIMITED,28724,Industrials,Integrated Freight & Logistics,NSE,0.0,0.0,0.0,2025-09-07 19:52:49
GILLETTE.NS,GILLETTE INDIA LIMITED,28681,Consumer Defensive,Household & Personal Products,NSE,1.07,0.0,0.0,2025-09-07 19:52:49
CARBORUNIV.NS,CARBORUNDUM UNIVERSAL LIMITED,28540,Industrials,Conglomerates,NSE,0.42,0.0,0.0,2025-09-07 19:52:50
ABREL.NS,ADITYA BIRLA REAL ESTATE LIMITED,28529,Basic Materials,Paper & Paper Products,NSE,0.11,0.0,0.0,2025-09-07 19:52:50
BASF.NS,BASF INDIA LIMITED,28451,Basic Materials,Specialty Chemicals,NSE,0.43,0.0,0.0,2025-09-07 19:52:51
ZFCVINDIA.NS,ZF COMMERCIAL VEHICLE CONTROL SYSTEMS INDIA LIMITED,28052,Consumer Cyclical,Auto Parts,NSE,0.14,0.0,0.0,2025-09-07 19:52:51
AEGISLOG.NS,AEGIS LOGISTICS LIMITED,27972,Energy,Oil & Gas Refining & Marketing,NSE,1.13,0.0,0.0,2025-09-07 19:52:52
ITI.NS,ITI LIMITED,27927,Technology,Communication Equipment,NSE,0.0,0.0,0.0,2025-09-07 19:52:52
RADICO.NS,RADICO KHAITAN LIMITED,27785,Consumer Defensive,Beverages - Wineries & Distilleries,NSE,0.14,0.0,0.0,2025-09-07 19:52:53
SUNDRMFAST.NS,SUNDRAM FASTENERS LIMITED,27667,Consumer Cyclical,Auto Parts,NSE,0.71,0.0,0.0,2025-09-07 19:52:53
TIMKEN.NS,TIMKEN INDIA LIMITED,27633,Industrials,Tools & Accessories,NSE,1.25,0.0,0.0,2025-09-07 19:52:54
TATACHEM.NS,TATA CHEMICALS LIMITED,27551,Basic Materials,Chemicals,NSE,1.18,0.0,0.0,2025-09-07 19:52:54
CROMPTON.NS,CROMPTON GREAVES CONSUMER ELECTRICALS LIMITED,27241,Consumer Cyclical,"Furnishings, Fixtures & Appliances",NSE,0.92,0.0,0.0,2025-09-07 19:52:55
ISEC.NS,ICICI SECURITIES LIMITED,26984,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 00:44:30
JYOTICNC.NS,JYOTI CNC AUTOMATION LIMITED,26983,Industrials,Specialty Industrial Machinery,NSE,0.0,0.0,0.0,2025-09-07 19:52:56
SUMICHEM.NS,SUMITOMO CHEMICAL INDIA LIMITED,26632,Basic Materials,Agricultural Inputs,NSE,0.21,0.0,0.0,2025-09-07 19:52:57
LALPATHLAB.NS,DR. LAL PATH LABS LIMITED,26399,Healthcare,Diagnostics & Research,NSE,0.74,0.0,0.0,2025-09-07 19:52:57
INOXWIND.NS,INOX WIND LIMITED,26379,Industrials,Specialty Industrial Machinery,NSE,0.0,0.0,0.0,2025-09-07 19:52:58
HSCL.NS,HIMADRI SPECIALITY CHEMICAL LIMITED,26291,Basic Materials,Specialty Chemicals,NSE,0.13,0.0,0.0,2025-09-07 19:52:58
LAURUSLABS.NS,LAURUS LABS LIMITED,26247,Healthcare,Drug Manufacturers - Specialty & Generic,NSE,0.18,0.0,0.0,2025-09-07 19:52:59
EMCURE.NS,EMCURE PHARMACEUTICALS LIMITED,26212,Healthcare,Drug Manufacturers - Specialty & Generic,NSE,0.22,0.0,0.0,2025-09-07 19:52:59
TVSHLTD.NS,TVS HOLDINGS LIMITED,26210,Consumer Cyclical,Auto Parts,NSE,0.76,0.0,0.0,2025-09-07 19:53:00
GRINDWELL.NS,GRINDWELL NORTON LIMITED,26197,Industrials,Building Products & Equipment,NSE,1.08,0.0,0.0,2025-09-07 19:53:00
AIIL.NS,AUTHUM INVESTMENT & INFRASTRUCTURE LIMITED,26162,Financial Services,Capital Markets,NSE,0.03,0.0,0.0,2025-09-07 19:53:01
WHIRLPOOL.NS,WHIRLPOOL OF INDIA LIMITED,26089,Consumer Cyclical,"Furnishings, Fixtures & Appliances",NSE,0.37,0.0,0.0,2025-09-07 19:53:01
SKFINDIA.NS,SKF INDIA LIMITED,26079,Industrials,Tools & Accessories,NSE,0.3,0.0,0.0,2025-09-07 19:53:02
CADILAHC.NS,Cadila Healthcare Ltd,26000,Healthcare,Drug Manufacturers - Specialty & Generic,NSE,0.0,0.0,0.0,2025-09-07 19:53:03
ARE&M.NS,AMARA RAJA ENERGY & MOBILITY LIMITED,25908,Industrials,Electrical Equipment & Parts,NSE,1.02,0.0,0.0,2025-09-07 19:53:04
HATSUN.NS,HATSUN AGRO PRODUCT LIMITED,25823,Consumer Defensive,Packaged Foods,NSE,1.31,0.0,0.0,2025-09-07 19:53:04
NH.NS,NARAYANA HRUDAYALAYA LIMITED,25741,Healthcare,Medical Care Facilities,NSE,0.25,0.0,0.0,2025-09-07 19:53:05
NATCOPHARM.NS,NATCO PHARMA LIMITED,25485,Healthcare,Drug Manufacturers - Specialty & Generic,NSE,0.94,0.0,0.0,2025-09-07 19:53:05
KEC.NS,KEC INTERNATIONAL LIMITED,25241,Industrials,Engineering & Construction,NSE,0.64,0.0,0.0,2025-09-07 19:53:06
RATNAMANI.NS,RATNAMANI METALS & TUBES LIMITED,24963,Basic Materials,Steel,NSE,0.58,0.0,0.0,2025-09-07 19:53:06
PFIZER.NS,PFIZER LIMITED,24845,Healthcare,Drug Manufacturers - General,NSE,0.68,0.0,0.0,2025-09-07 19:53:06
EIHOTEL.NS,EIH LIMITED,24568,Consumer Cyclical,Lodging,NSE,0.36,0.0,0.0,2025-09-07 19:53:07
CESC.NS,CESC LIMITED,24414,Utilities,Utilities - Regulated Electric,NSE,2.93,0.0,0.0,2025-09-07 19:53:07
KIOCL.NS,KIOCL LIMITED,23985,Basic Materials,Steel,NSE,0.0,0.0,0.0,2025-09-07 19:53:08
PEL.NS,PIRAMAL ENTERPRISES LIMITED,23864,Financial Services,Financial Conglomerates,NSE,1.01,0.0,0.0,2025-09-07 19:53:08
POLYMED.NS,POLY MEDICURE LIMITED,23852,Healthcare,Medical Instruments & Supplies,NSE,0.17,0.0,0.0,2025-09-07 19:53:09
ANGELONE.NS,ANGEL ONE LIMITED,23852,Financial Services,Capital Markets,NSE,4.53,0.0,0.0,2025-09-07 19:53:09
PNBHOUSING.NS,PNB HOUSING FINANCE LIMITED,23501,Financial Services,Mortgage Finance,NSE,0.63,0.0,0.0,2025-09-07 19:53:10
IGIL.NS,INTERNATIONAL GEMMOLOGICAL INSTITUTE (INDIA) LIMITED,23189,Basic Materials,Other Precious Metals & Mining,NSE,1.43,0.0,0.0,2025-09-07 19:53:10
CASTROLIND.NS,CASTROL INDIA LIMITED,23070,Energy,Oil & Gas Refining & Marketing,NSE,4.3,0.0,0.0,2025-09-07 19:53:11
KANSAINER.NS,KANSAI NEROLAC PAINTS LIMITED,22994,Basic Materials,Specialty Chemicals,NSE,1.03,0.0,0.0,2025-09-07 19:53:11
NUVAMA.NS,NUVAMA WEALTH MANAGEMENT LIMITED,22764,Financial Services,Asset Management,NSE,2.12,0.0,0.0,2025-09-07 19:53:12
IRCON.NS,IRCON INTERNATIONAL LIMITED,22737,Industrials,Engineering & Construction,NSE,1.57,0.0,0.0,2025-09-07 19:53:12
JWL.NS,JUPITER WAGONS LIMITED,22670,Industrials,Railroads,NSE,0.62,0.0,0.0,2025-09-07 19:53:13
TRITURBINE.NS,TRIVENI TURBINE LIMITED,22636,Industrials,Specialty Industrial Machinery,NSE,0.78,0.0,0.0,2025-09-07 19:53:13
SHYAMMETL.NS,SHYAM METALICS AND ENERGY LIMITED,22469,Basic Materials,Steel,NSE,0.48,0.0,0.0,2025-09-07 19:53:14
ANANTRAJ.NS,ANANT RAJ LIMITED,22357,Real Estate,Real Estate - Development,NSE,0.14,0.0,0.0,2025-09-07 19:53:14
FSL.NS,FIRSTSOURCE SOLUTIONS LIMITED,22212,Technology,Information Technology Services,NSE,1.14,0.0,0.0,2025-09-07 19:53:15
ATUL.NS,ATUL LIMITED,22195,Basic Materials,Specialty Chemicals,NSE,0.4,0.0,0.0,2025-09-07 19:53:15
CAMS.NS,COMPUTER AGE MANAGEMENT SERVICES LIMITED,22141,Technology,Information Technology Services,NSE,1.15,0.0,0.0,2025-09-07 19:53:16
AFFLE.NS,AFFLE (INDIA) LIMITED,22102,Communication Services,Advertising Agencies,NSE,0.0,0.0,0.0,2025-09-07 19:53:16
TEJASNET.NS,TEJAS NETWORKS LIMITED,21945,Technology,Communication Equipment,NSE,0.42,0.0,0.0,2025-09-07 19:53:17
FIVESTAR.NS,FIVE-STAR BUSINESS FINANCE LIMITED,21880,Financial Services,Credit Services,NSE,0.38,0.0,0.0,2025-09-07 19:53:17
APLLTD.NS,ALEMBIC PHARMACEUTICALS LIMITED,21771,Healthcare,Drug Manufacturers - Specialty & Generic,NSE,1.16,0.0,0.0,2025-09-07 19:53:18
ABSLAMC.NS,ADITYA BIRLA SUN LIFE AMC LIMITED,21659,Financial Services,Asset Management,NSE,2.9,0.0,0.0,2025-09-07 19:53:18
JBMA.NS,JBM AUTO LIMITED,21341,Consumer Cyclical,Auto Parts,NSE,0.14,0.0,0.0,2025-09-07 19:53:19
KAJARIACER.NS,KAJARIA CERAMICS LIMITED,21290,Industrials,Building Products & Equipment,NSE,0.65,0.0,0.0,2025-09-07 19:53:19
DEVYANI.NS,DEVYANI INTERNATIONAL LIMITED,21248,Consumer Cyclical,Restaurants,NSE,0.0,0.0,0.0,2025-09-07 19:53:20
GRSE.NS,GARDEN REACH SHIPBUILDERS & ENGINEERS LIMITED,21247,Industrials,Aerospace & Defense,NSE,0.41,0.0,0.0,2025-09-07 19:53:20
CYIENT.NS,CYIENT LIMITED,20941,Industrials,Conglomerates,NSE,2.23,0.0,0.0,2025-09-07 19:53:21
GSPL.NS,GUJARAT STATE PETRONET LIMITED,20914,Utilities,Utilities - Regulated Gas,NSE,1.67,0.0,0.0,2025-09-07 19:53:21
FINCABLES.NS,FINOLEX CABLES LIMITED,20912,Industrials,Electrical Equipment & Parts,NSE,0.95,0.0,0.0,2025-09-07 19:53:22
ELGIEQUIP.NS,ELGI EQUIPMENTS LIMITED,20903,Industrials,Specialty Industrial Machinery,NSE,0.46,0.0,0.0,2025-09-07 19:53:22
KIMS.NS,KRISHNA INSTITUTE OF MEDICAL SCIENCES LIMITED,20894,Healthcare,Medical Care Facilities,NSE,0.0,0.0,0.0,2025-09-07 19:53:23
KPIL.NS,KALPATARU PROJECTS INTERNATIONAL LIMITED,20887,Industrials,Engineering & Construction,NSE,0.71,0.0,0.0,2025-09-07 19:53:23
ASTERDM.NS,ASTER DM HEALTHCARE LIMITED,20825,Healthcare,Medical Care Facilities,NSE,0.78,0.0,0.0,2025-09-07 19:53:24
RAMCOCEM.NS,THE RAMCO CEMENTS LIMITED,20650,Basic Materials,Building Materials,NSE,0.19,0.0,0.0,2025-09-07 19:53:24
JINDALSAW.NS,JINDAL SAW LIMITED,20594,Basic Materials,Steel,NSE,1.0,0.0,0.0,2025-09-07 19:53:25
BIKAJI.NS,BIKAJI FOODS INTERNATIONAL LIMITED,20490,Consumer Defensive,Packaged Foods,NSE,0.12,0.0,0.0,2025-09-07 19:53:25
AARTIIND.NS,AARTI INDUSTRIES LIMITED,20484,Basic Materials,Specialty Chemicals,NSE,0.27,0.0,0.0,2025-09-07 19:53:26
CIEINDIA.NS,CIE AUTOMOTIVE INDIA LIMITED,20362,Consumer Cyclical,Auto Parts,NSE,1.78,0.0,0.0,2025-09-07 19:53:26
CHAMBLFERT.NS,CHAMBAL FERTILIZERS & CHEMICALS LIMITED,20178,Basic Materials,Agricultural Inputs,NSE,1.81,0.0,0.0,2025-09-07 19:53:27
VINATIORGA.NS,VINATI ORGANICS LIMITED,20125,Basic Materials,Specialty Chemicals,NSE,0.44,0.0,0.0,2025-09-07 19:53:27
SIGNATURE.NS,SIGNATUREGLOBAL (INDIA) LIMITED,20083,Real Estate,Real Estate - Development,NSE,0.0,0.0,0.0,2025-09-07 19:53:27
SWANENERGY.NS,SWAN ENERGY LIMITED,19857,Industrials,Conglomerates,NSE,0.02,0.0,0.0,2025-09-07 19:53:28
CONCORDBIO.NS,CONCORD BIOTECH LIMITED,19678,Healthcare,Biotechnology,NSE,0.65,0.0,0.0,2025-09-07 19:53:28
NCC.NS,NCC LIMITED,19510,Industrials,Engineering & Construction,NSE,1.07,0.0,0.0,2025-09-07 19:53:29
VGUARD.NS,V-GUARD INDUSTRIES LIMITED,19446,Industrials,Electrical Equipment & Parts,NSE,0.4,0.0,0.0,2025-09-07 19:53:29
PTCIL.NS,PTC INDUSTRIES LIMITED,19385,Industrials,Metal Fabrication,NSE,0.0,0.0,0.0,2025-09-07 19:53:30
SCHNEIDER.NS,SCHNEIDER ELECTRIC INFRASTRUCTURE LIMITED,19271,Industrials,Electrical Equipment & Parts,NSE,0.0,0.0,0.0,2025-09-07 19:53:30
IIFL.NS,IIFL FINANCE LIMITED,19183,Financial Services,Credit Services,NSE,0.0,0.0,0.0,2025-09-07 19:53:31
RELAXO.NS,RELAXO FOOTWEARS LIMITED,19129,Consumer Cyclical,Footwear & Accessories,NSE,0.6,0.0,0.0,2025-09-07 19:53:31
HFCL.NS,HFCL LIMITED,19082,Technology,Communication Equipment,NSE,0.14,0.0,0.0,2025-09-07 19:53:32
BLUEDART.NS,BLUE DART EXPRESS LIMITED,18961,Industrials,Integrated Freight & Logistics,NSE,0.44,0.0,0.0,2025-09-07 19:53:32
CHALET.NS,CHALET HOTELS LIMITED,18888,Consumer Cyclical,Lodging,NSE,0.0,0.0,0.0,2025-09-07 19:53:33
